Package;Class;Case;Execution;Result;TotalTime;NumInteractions;NumFallbacks
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;4;pass;5377;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;5;pass;5379;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;6;pass;5359;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;7;pass;5374;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;8;pass;5393;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;9;pass;5387;4;0
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;10;pass;5385;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;1;pass;5385;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;2;pass;5369;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;3;pass;5379;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;4;pass;5398;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;5;pass;5366;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;6;pass;5405;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;7;pass;5380;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;8;pass;5399;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;9;pass;5368;4;0
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;10;pass;5387;4;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;1;pass;9858;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;2;pass;9819;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;3;pass;9843;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;4;pass;9855;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;5;pass;9857;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;6;pass;9849;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;7;pass;9844;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;8;pass;9848;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;9;pass;9875;7;0
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;10;pass;9907;7;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;1;pass;7138;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;2;pass;7158;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;3;pass;7148;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;4;pass;7172;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;5;pass;7142;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;6;pass;7138;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;7;pass;7167;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;8;pass;7169;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;9;pass;7147;5;0
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;10;pass;7135;5;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;1;pass;13024;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;2;pass;9105;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;3;pass;8855;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;4;pass;8863;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;5;pass;8864;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;6;pass;8832;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;7;pass;8864;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;8;pass;8838;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;9;pass;8841;7;0
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;10;pass;8851;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;1;pass;8727;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;2;pass;8730;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;3;pass;8753;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;4;pass;8773;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;5;pass;8751;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;6;pass;8738;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;7;pass;8820;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;8;pass;8777;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;9;pass;8742;7;0
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;10;pass;8734;7;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;1;pass;9673;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;2;pass;9654;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;3;pass;9658;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;4;pass;9614;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;5;pass;9666;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;6;pass;9671;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;7;pass;9659;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;8;pass;9634;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;9;pass;9639;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;10;pass;9637;6;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;1;pass;14793;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;2;pass;15194;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;3;pass;14726;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;4;pass;14712;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;5;pass;14750;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;6;pass;14764;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;7;pass;14720;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;8;pass;14817;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;9;pass;14745;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;10;pass;14758;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;1;pass;27851;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;2;pass;28085;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;3;pass;28063;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;4;pass;27672;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;5;pass;27833;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;6;pass;27811;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;7;pass;27730;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;8;pass;27760;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;9;pass;27735;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;10;pass;27750;16;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;1;pass;14745;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;2;pass;14701;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;3;pass;14743;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;4;pass;14757;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;5;pass;14751;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;6;pass;14715;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;7;pass;14707;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;8;pass;14704;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;9;pass;14718;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;10;pass;14760;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;1;fail;44060;16;1
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;2;pass;36687;18;0
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;3;fail;43915;16;1
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;4;pass;36558;18;0
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;5;fail;43696;16;1
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;6;fail;44017;16;1
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;7;pass;36540;18;0
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;8;fail;24398;7;1
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;9;pass;36661;18;0
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;10;fail;43766;16;1
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;1;pass;15366;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;2;pass;15417;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;3;pass;15379;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;4;pass;15322;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;5;pass;15441;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;6;pass;15420;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;7;pass;15434;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;8;pass;15410;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;9;pass;15415;9;0
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;10;pass;15378;9;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;1;pass;20612;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;2;pass;20603;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;3;pass;20629;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;4;pass;20603;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;5;pass;20563;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;6;pass;20602;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;7;pass;20599;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;8;pass;20626;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;9;pass;20644;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;10;pass;20566;13;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;1;pass;10841;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;2;pass;10668;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;3;pass;10675;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;4;pass;10682;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;5;pass;10681;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;6;pass;10642;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;7;pass;10705;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;8;pass;10700;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;9;pass;10695;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;10;pass;10668;7;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;1;pass;16394;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;2;pass;16375;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;3;pass;16435;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;4;pass;16410;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;5;pass;16471;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;6;pass;16449;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;7;pass;16401;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;8;pass;16387;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;9;pass;16448;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;10;pass;16454;10;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;1;pass;12085;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;2;pass;12069;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;3;pass;12094;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;4;pass;12117;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;5;pass;12029;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;6;pass;12049;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;7;pass;12080;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;8;pass;12090;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;9;pass;12231;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;10;pass;12068;7;1
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;1;pass;17877;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;2;pass;16524;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;3;pass;16512;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;4;pass;16473;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;5;pass;16526;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;6;pass;16573;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;7;pass;16496;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;8;pass;16510;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;9;pass;16567;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;10;pass;16569;11;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;1;pass;11159;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;2;pass;10083;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;3;pass;10056;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;4;pass;10131;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;5;pass;10040;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;6;pass;10093;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;7;pass;10081;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;8;pass;10056;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;9;pass;10055;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;10;pass;10075;6;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;1;pass;11550;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;2;pass;11570;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;3;pass;11612;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;4;pass;11640;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;5;pass;11563;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;6;pass;11654;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;7;pass;11615;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;8;pass;11563;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;9;pass;11607;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;10;pass;11603;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;1;pass;14445;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;2;pass;14488;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;3;pass;14450;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;4;pass;14456;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;5;pass;14472;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;6;pass;14478;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;7;pass;14456;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;8;pass;14453;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;9;pass;14417;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;10;pass;14460;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;1;pass;19674;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;2;pass;19737;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;3;pass;19695;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;4;pass;19710;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;5;pass;19668;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;6;pass;19750;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;7;pass;19632;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;8;pass;19711;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;9;pass;19699;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;10;fail;17245;6;1
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;1;pass;15353;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;2;pass;14140;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;3;pass;13826;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;4;pass;14116;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;5;pass;14064;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;6;pass;14114;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;7;pass;14082;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;8;pass;14085;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;9;pass;14129;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;10;pass;14082;8;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;1;pass;12755;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;2;fail;18551;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;3;pass;12721;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;4;pass;12765;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;5;fail;18551;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;6;fail;18909;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;7;fail;18892;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;8;fail;18557;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;9;pass;12744;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;10;pass;12677;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;1;pass;19768;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;2;fail;21348;5;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;3;pass;19823;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;4;fail;18718;4;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;5;pass;19916;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;6;fail;25609;7;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;7;fail;25647;7;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;8;pass;19768;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;9;fail;26223;7;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;10;fail;25819;7;1
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;1;fail;24712;7;1
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;2;pass;18863;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;3;pass;18847;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;4;pass;18801;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;5;pass;18835;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;6;pass;18842;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;7;pass;18904;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;8;pass;18798;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;9;pass;18844;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;10;pass;18802;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;1;pass;17682;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;2;pass;17865;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;3;pass;17731;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;4;pass;17694;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;5;pass;18366;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;6;pass;18230;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;7;pass;17673;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;8;pass;18267;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;9;pass;18101;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;10;pass;18029;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;1;pass;17846;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;2;pass;17684;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;3;pass;18460;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;4;pass;18015;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;5;pass;17754;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;6;pass;18031;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;7;pass;17681;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;8;pass;17706;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;9;pass;18025;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;10;pass;18049;9;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;1;pass;9970;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;2;pass;9957;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;3;pass;9933;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;4;pass;9984;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;5;pass;9930;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;6;pass;9963;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;7;pass;9942;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;8;pass;9974;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;9;pass;9955;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;10;pass;9948;6;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;1;pass;8227;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;2;pass;8188;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;3;pass;8210;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;4;pass;8193;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;5;pass;8221;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;6;pass;8214;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;7;pass;8218;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;8;pass;8185;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;9;pass;8221;5;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;10;pass;8224;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;1;pass;8599;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;2;pass;7266;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;3;pass;7041;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;4;pass;7187;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;5;pass;7133;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;6;pass;7143;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;7;pass;7070;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;8;pass;7120;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;9;pass;7101;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;10;pass;7074;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;1;pass;15572;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;2;pass;13949;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;3;pass;14160;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;4;pass;13920;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;5;pass;14259;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;6;pass;13977;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;7;pass;13981;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;8;pass;13997;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;9;pass;14007;10;0
