package;test_class;test_case;suite;device;result
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;retranslated;nexus_5;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;retranslated;nexus_5;pass
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings1;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings2;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;retranslated;nexus_6;pass
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings1;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings2;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;retranslated;nexus_6p;pass
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings1;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings2;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;retranslated;galaxy_nexus;pass
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testTextNoteIsDisplayed;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testLeftMenuContent;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings1;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSettings;testSettings2;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;retranslated;pixel;pass
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;retranslated;pixel;pass
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;pixel_xl;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testCreatePass;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;pixel_xl;fail
org.ligi.passandroid;TestPassCreation;testDeletePass;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testEditPass;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;pixel_xl;pass
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;pixel_xl;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;pixel_xl;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;pixel_xl;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;pixel_xl;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;pixel_xl;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;pixel_xl;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;pixel_xl;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;pixel_xl;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;pixel_xl;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;pixel_xl;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;pixel_xl;fail
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;pixel_xl;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;pixel_xl;pass
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;pixel_xl;fail
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;pixel_xl;pass
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;pixel_xl;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;pixel_xl;pass
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testDeletefail;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testEditfail;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;nexus_s;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;nexus_s;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;nexus_s;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;nexus_s;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;nexus_s;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;nexus_s;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;nexus_s;fail
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;nexus_s;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;nexus_s;fail
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;nexus_s;fail
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;nexus_s;fail
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;nexus_s;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;nexus_s;fail
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_one;pass
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_one;pass
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testDeletefail;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testEditPass;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;nexus_one;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;nexus_one;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;nexus_one;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;nexus_one;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;nexus_one;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;nexus_one;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;nexus_one;fail
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;nexus_one;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;nexus_one;fail
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;nexus_one;fail
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;nexus_one;fail
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;nexus_one;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;nexus_one;fail
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testDeletefail;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testEditPass;original;nexus_4;pass
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;nexus_4;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;nexus_4;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;nexus_4;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;nexus_4;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;nexus_4;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;nexus_4;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;nexus_4;fail
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;nexus_4;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;nexus_4;fail
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;nexus_4;fail
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;nexus_4;fail
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;nexus_4;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;nexus_4;fail
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_5;pass
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testDeletefail;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testEditPass;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;nexus_5;fail
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;nexus_5;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;nexus_5;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;nexus_5;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;nexus_5;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;nexus_5;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;nexus_5;fail
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;nexus_5;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;nexus_5;fail
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;nexus_5;fail
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;nexus_5;fail
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;nexus_5;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;nexus_5;fail
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_6;fail
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_6;fail
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_6;fail
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_6;fail
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_6;pass
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_6;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_6;pass
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_6;pass
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;original;nexus_6;fail
org.ligi.passandroid;TestPassCreation;testDeletefail;original;nexus_6;fail
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;original;nexus_6;fail
org.ligi.passandroid;TestPassCreation;testEditPass;original;nexus_6;pass
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;original;nexus_6;pass
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;original;nexus_6;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;original;nexus_6;fail
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;original;nexus_6;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;original;nexus_6;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;original;nexus_6;pass
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;original;nexus_6;pass
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;original;nexus_6;fail
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;original;nexus_6;fail
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;original;nexus_6;pass
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;original;nexus_6;pass
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;original;nexus_6;fail
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;original;nexus_6;pass
org.ligi.passandroid;TestHomeActivity;testCreatePassIsShown;original;nexus_6p;pass
org.ligi.passandroid;TestHomeActivity;testScanIsShown;original;nexus_6p;pass
org.ligi.passandroid;TestHomeActivity;testDemoPassIsShown;original;nexus_6p;pass
org.ligi.passandroid;TestHomeActivity;testOpenFileIsShown;original;nexus_6p;pass
org.ligi.passandroid;TestHomeActivity;testFabButtonGoesBackWithClick;original;nexus_6p;pass
org.ligi.passandroid;TestHomeActivity;testWhatIsIt;original;nexus_6p;fail
org.ligi.passandroid;TestHomeActivity;testLeftMenuIsShown;original;nexus_6p;pass
org.ligi.passandroid;TestPassCreation;testCreatePass;original;nexus_6p;pass
