Package;Class;Case;Execution;TotalTime;NumInteractions
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;9;5099;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToBoardingPassWorks;10;5310;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;1;5573;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;2;5180;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;3;5635;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;4;5395;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;5;5258;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;6;5362;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;7;5359;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;8;5212;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;9;5257;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToEventWorks;10;5549;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;1;5145;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;2;5151;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;3;5357;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;4;5298;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;5;7136;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;6;5801;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;7;5636;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;8;5453;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;9;5268;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToCouponWorks;10;5423;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;1;5213;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;2;5288;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;3;5405;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;4;5280;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;5;5502;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;6;5392;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;7;5301;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;8;5417;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;9;5539;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToStoreCardWorks;10;5391;4
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;1;5827;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;2;5559;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;3;5738;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;4;5729;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;5;5788;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;6;6025;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;7;5610;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;8;5549;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;9;5629;5
org.ligi.passandroid;TestPassEditActivityTypes;testSetToAnyThenGenericWorks;10;6245;5
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;1;7627;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;2;7094;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;3;8420;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;4;7330;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;5;8963;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;6;8511;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;7;8629;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;8;8029;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;9;8003;6
org.ligi.passandroid;TestCreatePassTabs;testTimePickerWorks;10;8758;6
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;1;8548;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;2;8347;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;3;8343;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;4;8114;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;5;7764;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;6;7758;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;7;10131;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;8;8706;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;9;8672;7
org.ligi.passandroid;TestCreatePassTabs;testCalendarIsShown;10;8757;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;1;9199;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;2;9820;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;3;8520;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;4;8893;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;5;8495;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;6;9270;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;7;8528;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;8;8907;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;9;9103;7
org.ligi.passandroid;TestCreatePassTabs;testColorWheelIsThere;10;9080;7
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;1;6603;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;2;7641;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;3;6793;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;4;7791;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;5;7092;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;6;7132;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;7;8105;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;8;7690;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;9;8037;9
org.ligi.passandroid;TestCreatePassTabs;testImageOptionsAreThere;10;6934;9
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;1;15470;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;2;14677;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;3;14870;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;4;13823;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;5;14006;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;6;14490;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;7;15842;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;8;14163;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;9;15178;12
org.ligi.passandroid;TestCreatePassTabs;testSwipeBackToFirstPage;10;15459;12
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;1;9289;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;2;9140;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;3;9499;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;4;8298;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;5;8013;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;6;8341;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;7;8661;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;8;8582;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;9;7516;5
org.ligi.passandroid;TestEditPassProperties;testSetDescriptionWorks;10;8346;5
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;1;9631;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;2;9449;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;3;9470;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;4;9144;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;5;9748;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;6;9403;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;7;9767;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;8;9623;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;9;9824;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToQR;10;9609;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;1;11538;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;2;11109;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;3;10792;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;4;11616;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;5;11445;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;6;11303;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;7;10980;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;8;11486;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;9;11236;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToPDF417;10;11600;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;1;11678;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;2;13023;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;3;11322;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;4;11389;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;5;11540;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;6;11090;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;7;11437;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;8;11648;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;9;11458;8
org.ligi.passandroid;TestEditPassProperties;testCanSetToAZTEC;10;11788;8
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;1;11633;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;2;12380;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;3;12287;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;4;12795;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;5;12411;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;6;12889;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;7;11623;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;8;12445;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;9;11799;9
org.ligi.passandroid;TestEditPassProperties;testCanSetMessage;10;11776;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;1;12948;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;2;13373;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;3;13282;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;4;13295;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;5;13210;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;6;13210;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;7;13030;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;8;14093;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;9;12484;9
org.ligi.passandroid;TestEditPassProperties;testCanSetAltMessage;10;14257;9
org.ligi.passandroid;TestPassCreation;testCreatePass;1;9492;5
org.ligi.passandroid;TestPassCreation;testCreatePass;2;9846;5
org.ligi.passandroid;TestPassCreation;testCreatePass;3;9874;5
org.ligi.passandroid;TestPassCreation;testCreatePass;4;10093;5
org.ligi.passandroid;TestPassCreation;testCreatePass;5;9593;5
org.ligi.passandroid;TestPassCreation;testCreatePass;6;9819;5
org.ligi.passandroid;TestPassCreation;testCreatePass;7;9727;5
org.ligi.passandroid;TestPassCreation;testCreatePass;8;9771;5
org.ligi.passandroid;TestPassCreation;testCreatePass;9;9926;5
org.ligi.passandroid;TestPassCreation;testCreatePass;10;9997;5
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;1;15851;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;2;15937;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;3;15250;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;4;15420;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;5;15498;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;6;15306;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;7;16115;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;8;15398;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;9;15846;11
org.ligi.passandroid;TestPassCreation;testCreateMultiplePasses;10;15668;11
org.ligi.passandroid;TestPassCreation;testDeletePass;1;14286;7
org.ligi.passandroid;TestPassCreation;testDeletePass;2;13040;7
org.ligi.passandroid;TestPassCreation;testDeletePass;3;13206;7
org.ligi.passandroid;TestPassCreation;testDeletePass;4;12814;7
org.ligi.passandroid;TestPassCreation;testDeletePass;5;11917;7
org.ligi.passandroid;TestPassCreation;testDeletePass;6;12347;7
org.ligi.passandroid;TestPassCreation;testDeletePass;7;13588;7
org.ligi.passandroid;TestPassCreation;testDeletePass;8;12297;7
org.ligi.passandroid;TestPassCreation;testDeletePass;9;13312;7
org.ligi.passandroid;TestPassCreation;testDeletePass;10;13277;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;1;11220;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;2;11020;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;3;10833;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;4;10872;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;5;11186;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;6;11771;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;7;11650;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;8;10903;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;9;11080;7
org.ligi.passandroid;TestPassCreation;testDeleteWithLongClick;10;13500;7
org.ligi.passandroid;TestPassCreation;testEditPass;1;11084;6
org.ligi.passandroid;TestPassCreation;testEditPass;2;11799;6
org.ligi.passandroid;TestPassCreation;testEditPass;3;11733;6
org.ligi.passandroid;TestPassCreation;testEditPass;4;11778;6
org.ligi.passandroid;TestPassCreation;testEditPass;5;12053;6
org.ligi.passandroid;TestPassCreation;testEditPass;6;11591;6
org.ligi.passandroid;TestPassCreation;testEditPass;7;11656;6
org.ligi.passandroid;TestPassCreation;testEditPass;8;11735;6
org.ligi.passandroid;TestPassCreation;testEditPass;9;11749;6
org.ligi.passandroid;TestPassCreation;testEditPass;10;12213;6
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;1;3660;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;2;3489;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;3;3452;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;4;3776;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;5;3401;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;6;3269;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;7;3311;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;8;3777;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;9;3787;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponClick;10;3944;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;1;11927;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;2;12593;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;3;12504;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;4;10378;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;5;11532;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;6;10165;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;7;10673;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;8;11799;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;9;12298;8
org.ligi.passandroid;TestPassCreation;testMenuIsShownUponLongClick;10;11119;8
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;1;6772;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;2;7407;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;3;7650;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;4;7570;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;5;7736;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;6;7625;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;7;7854;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;8;7401;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;9;7730;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;10;7366;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;1;8873;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;2;8480;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;3;8856;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;4;8563;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;5;8767;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;6;8684;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;7;8419;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;8;8559;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;9;8858;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;10;8611;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;1;8500;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;2;8694;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;3;8656;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;4;8852;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;5;9451;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;6;8789;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;7;8982;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;8;8800;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;9;9400;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;10;9075;4
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;1;9668;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;2;9564;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;3;9668;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;4;9759;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;5;9585;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;6;9951;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;7;9523;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;8;9975;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;9;9613;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;10;9461;9
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;1;21803;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;2;21891;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;3;24579;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;4;20991;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;5;21057;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;6;21891;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;7;24171;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;8;22340;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;9;21508;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;10;21182;14
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;1;20585;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;2;18605;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;3;19596;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;4;19138;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;5;19338;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;6;19206;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;7;19693;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;8;18797;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;9;19382;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;10;18173;11
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;1;14056;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;2;18832;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;3;14064;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;4;14259;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;5;14906;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;6;15243;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;7;14148;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;8;14163;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;9;14596;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;10;14696;10
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;1;16336;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;2;16870;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;3;16513;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;4;16797;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;5;16335;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;6;16295;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;7;15997;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;8;15582;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;9;16500;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;10;15758;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;1;17089;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;2;16201;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;3;19092;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;4;17152;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;5;16858;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;6;17061;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;7;16974;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;8;16695;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;9;16904;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;10;16472;15
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;1;17131;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;2;17655;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;3;17123;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;4;17623;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;5;17408;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;6;17598;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;7;17418;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;8;17272;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;9;17859;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;10;17248;21
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;1;16592;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;2;16966;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;3;17202;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;4;16752;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;5;16640;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;6;16886;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;7;17299;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;8;16988;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;9;16602;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;10;17183;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;1;16829;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;2;16976;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;3;16998;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;4;17196;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;5;16926;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;6;18093;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;7;16717;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;8;16338;17
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;9;16310;17
