Package;Class;Case;Execution;Result;TotalTime;NumInteractions
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;9;pass;6166;4
it.feio.android.omninotes.alpha;TestHome;testChecklistIsDisplayed;10;pass;5891;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;1;pass;6004;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;2;pass;6005;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;3;pass;5910;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;4;pass;5946;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;5;pass;5980;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;6;pass;5945;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;7;pass;5922;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;8;pass;5934;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;9;pass;5934;4
it.feio.android.omninotes.alpha;TestHome;testCameraIsDisplayed;10;pass;5920;4
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;1;pass;9631;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;2;pass;9616;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;3;pass;9594;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;4;pass;9657;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;5;pass;9558;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;6;pass;9605;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;7;pass;9642;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;8;pass;11845;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;9;pass;10127;7
it.feio.android.omninotes.alpha;TestHome;testOrderByMenu;10;pass;9649;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;1;pass;8933;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;2;pass;8913;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;3;pass;8921;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;4;pass;8930;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;5;pass;8935;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;6;pass;8946;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;7;pass;8937;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;8;pass;8889;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;9;pass;8940;7
it.feio.android.omninotes.alpha;TestHome;testSearchButtons;10;pass;8947;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;1;pass;12064;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;2;pass;11584;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;3;pass;10669;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;4;pass;11391;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;5;pass;10667;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;6;pass;10650;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;7;pass;10677;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;8;pass;10630;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;9;pass;10639;7
it.feio.android.omninotes.alpha;TestHome;testReducedViewMenu;10;pass;11392;7
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;1;pass;10700;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;2;pass;10026;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;3;pass;9941;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;4;pass;9969;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;5;pass;9977;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;6;pass;9986;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;7;pass;9967;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;8;pass;9999;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;9;pass;9949;6
it.feio.android.omninotes.alpha;TestNoteCreation;testCreateNote;10;pass;10027;6
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;1;fail;17933;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;2;fail;17487;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;3;fail;17453;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;4;fail;17401;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;5;fail;17406;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;6;fail;17537;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;7;fail;17466;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;8;fail;17372;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;9;fail;17291;7
it.feio.android.omninotes.alpha;TestNoteCreation;testDeleteNote;10;fail;17531;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;1;fail;18080;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;2;fail;18017;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;3;fail;17876;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;4;fail;17993;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;5;fail;17995;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;6;fail;18019;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;7;fail;18089;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;8;fail;17942;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;9;fail;18100;7
it.feio.android.omninotes.alpha;TestNoteCreation;testRestoreFromTrash;10;fail;18134;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;1;fail;16566;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;2;fail;16041;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;3;fail;16099;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;4;fail;16115;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;5;fail;16116;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;6;fail;16079;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;7;fail;16169;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;8;fail;16053;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;9;fail;16120;7
it.feio.android.omninotes.alpha;TestNoteCreation;testArchiveNote;10;fail;16182;7
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;1;pass;34443;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;2;pass;34399;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;3;pass;34354;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;4;pass;34450;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;5;pass;34449;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;6;pass;34597;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;7;pass;34449;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;8;pass;34483;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;9;pass;34444;18
it.feio.android.omninotes.alpha;TestNoteCreation;testSwipeLeftRight;10;pass;34467;18
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;1;pass;14176;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;2;pass;14115;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;3;pass;14090;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;4;pass;14118;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;5;pass;14108;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;6;pass;14087;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;7;pass;14047;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;8;pass;14118;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;9;pass;14070;9
it.feio.android.omninotes.alpha;TestNoteCreation;testAddReminder;10;pass;14012;9
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;1;pass;23062;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;2;pass;24965;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;3;pass;23257;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;4;pass;22475;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;5;pass;22402;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;6;pass;25764;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;7;pass;22671;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;8;pass;22462;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;9;pass;22491;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testAddShortcut;10;pass;22488;13
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;1;pass;11790;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;2;pass;11232;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;3;pass;11088;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;4;pass;11199;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;5;pass;11187;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;6;pass;11196;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;7;pass;11108;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;8;pass;11187;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;9;pass;11160;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardChanges;10;pass;11149;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;1;pass;18364;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;2;pass;18352;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;3;pass;18384;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;4;pass;18391;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;5;pass;18350;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;6;pass;18313;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;7;pass;18358;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;8;pass;18345;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;9;pass;18346;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testDiscardOnExistingNote;10;pass;18356;10
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;1;pass;13180;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;2;pass;12554;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;3;pass;12520;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;4;pass;12408;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;5;pass;12611;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;6;pass;12399;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;7;pass;12677;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;8;pass;12404;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;9;pass;12443;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testTimestamp;10;pass;12389;7
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;1;pass;17911;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;2;pass;17448;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;3;pass;17337;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;4;pass;17370;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;5;pass;17332;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;6;pass;17331;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;7;pass;17242;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;8;pass;17337;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;9;pass;17335;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testSketch;10;pass;17419;11
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;1;pass;10056;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;2;pass;9296;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;3;pass;9232;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;4;pass;9203;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;5;pass;9291;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;6;pass;9219;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;7;pass;9268;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;8;pass;9242;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;9;pass;9205;6
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;10;pass;9238;6
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;1;pass;14090;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;2;pass;13275;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;3;pass;13181;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;4;pass;13251;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;5;pass;13247;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;6;pass;13188;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;7;pass;13221;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;8;pass;13235;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;9;pass;13231;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;10;pass;13274;7
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;1;pass;15742;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;2;pass;15837;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;3;pass;15728;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;4;pass;15746;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;5;pass;15791;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;6;pass;15695;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;7;pass;15758;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;8;pass;15764;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;9;pass;15715;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;10;pass;15720;9
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;1;pass;21967;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;2;pass;21301;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;3;pass;21444;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;4;pass;21348;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;5;pass;21472;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;6;pass;21440;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;7;pass;21390;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;8;pass;21415;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;9;pass;21548;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;10;pass;21424;11
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;1;pass;15279;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;2;pass;15395;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;3;pass;14742;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;4;pass;14805;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;5;pass;14752;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;6;pass;14785;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;7;pass;14738;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;8;pass;15544;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;9;pass;14793;8
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;10;pass;14790;8
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;1;pass;14174;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;2;pass;13497;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;3;pass;13739;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;4;pass;13614;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;5;pass;13859;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;6;pass;13704;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;7;pass;13814;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;8;pass;13884;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;9;pass;13634;7
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;10;pass;13822;7
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;1;fail;14437;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;2;fail;14492;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;3;fail;14373;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;4;fail;14362;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;5;fail;14353;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;6;fail;14303;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;7;fail;14427;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;8;fail;14354;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;9;fail;14299;4
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;10;fail;14418;4
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;1;pass;19132;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;2;pass;19013;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;3;pass;18989;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;4;pass;18958;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;5;pass;19046;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;6;pass;22898;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;7;pass;18973;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;8;pass;19013;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;9;pass;18945;10
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;10;pass;18925;10
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;1;pass;19923;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;2;pass;19278;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;3;pass;19253;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;4;pass;18792;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;5;pass;19205;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;6;pass;18867;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;7;pass;19397;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;8;pass;19441;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;9;pass;19160;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;10;pass;19228;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;1;pass;18453;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;2;pass;18044;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;3;pass;18394;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;4;pass;18098;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;5;pass;17970;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;6;pass;18412;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;7;pass;17994;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;8;pass;18060;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;9;pass;18338;9
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;10;pass;18040;9
it.feio.android.omninotes.alpha;TestSettings;testSettings1;1;fail;5386;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;2;fail;5067;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;3;fail;5146;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;4;fail;5042;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;5;fail;5079;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;6;fail;5148;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;7;fail;5108;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;8;fail;5046;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;9;fail;5046;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;10;fail;5060;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;1;fail;5151;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;2;fail;5059;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;3;fail;5103;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;4;fail;5194;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;5;fail;5288;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;6;fail;5162;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;7;fail;5090;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;8;fail;5135;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;9;fail;5077;0
it.feio.android.omninotes.alpha;TestSettings;testSettings2;10;fail;5087;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;1;pass;8644;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;2;pass;7060;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;3;pass;7072;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;4;pass;7132;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;5;pass;7058;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;6;pass;7124;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;7;pass;7115;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;8;pass;7034;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;9;pass;7080;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;10;pass;7044;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;1;pass;17178;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;2;pass;17109;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;3;pass;16876;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;4;pass;16800;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;5;pass;16866;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;6;pass;16836;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;7;pass;16891;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;8;pass;16845;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;9;pass;16805;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;10;pass;17058;10
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;1;pass;14867;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;2;pass;13381;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;3;pass;13313;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;4;pass;13338;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;5;pass;13747;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;6;pass;13567;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;7;pass;13589;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;8;pass;13512;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;9;pass;13378;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;10;pass;13371;5
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;1;fail;9954;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;2;fail;8906;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;3;fail;8973;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;4;fail;9054;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;5;fail;8848;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;6;fail;8745;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;7;fail;8837;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;8;fail;8881;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;9;fail;9002;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;10;fail;8924;2
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;1;pass;30637;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;2;pass;31415;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;3;pass;32032;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;4;fail;18656;7
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;5;pass;32344;15
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;6;pass;31105;15
