Package;Class;Case;Execution;Result;TotalTime;NumInteractions;NumFallbacks
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;1;pass;10031;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;2;pass;9379;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;3;pass;9261;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;4;pass;9249;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;5;pass;9329;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;6;pass;9256;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;7;pass;9240;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;8;pass;9291;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;9;pass;9234;6;0
it.feio.android.omninotes.alpha;TestAdditionalFeatures;testRemoveCategory;10;pass;9238;6;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;1;pass;13280;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;2;pass;16505;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;3;pass;13346;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;4;pass;13322;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;5;pass;13284;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;6;pass;13276;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;7;pass;13239;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;8;pass;13283;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;9;pass;13318;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testCreateChecklist;10;pass;13279;7;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;1;pass;15802;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;2;pass;15711;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;3;pass;15704;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;4;pass;15725;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;5;pass;15762;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;6;pass;15705;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;7;pass;15777;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;8;pass;15771;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;9;pass;15713;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testDisableChecklist;10;pass;15694;9;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;1;pass;21421;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;2;pass;21453;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;3;pass;21513;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;4;pass;21505;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;5;pass;21421;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;6;pass;21427;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;7;pass;21449;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;8;pass;21398;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;9;pass;22115;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testSearch;10;pass;21401;11;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;1;pass;15454;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;2;pass;14741;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;3;pass;15527;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;4;pass;14757;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;5;pass;15414;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;6;pass;15508;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;7;pass;14724;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;8;pass;15470;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;9;pass;14773;8;0
it.feio.android.omninotes.alpha;TestSearchChecklist;testWrongSearch;10;pass;15495;8;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;1;pass;16787;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;2;pass;14835;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;3;pass;13714;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;4;pass;13899;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;5;pass;13794;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;6;pass;13825;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;7;pass;13851;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;8;pass;13963;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;9;pass;13967;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testUndo;10;pass;13779;7;0
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;1;pass;24635;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;2;pass;24742;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;3;pass;24782;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;4;pass;24618;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;5;pass;24731;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;6;pass;24702;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;7;pass;24703;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;8;pass;24664;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;9;pass;24665;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testTrashUndo;10;pass;24604;10;1
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;1;pass;18944;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;2;pass;19052;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;3;pass;18966;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;4;pass;18990;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;5;pass;19058;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;6;pass;19150;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;7;pass;19169;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;8;pass;19300;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;9;pass;19031;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testSelectAll;10;pass;18996;10;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;1;pass;19236;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;2;pass;19239;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;3;pass;19250;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;4;pass;19264;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;5;pass;19199;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;6;pass;18875;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;7;pass;19249;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;8;pass;19329;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;9;pass;19598;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByModificationDate;10;pass;19446;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;1;pass;18016;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;2;pass;18390;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;3;pass;18409;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;4;pass;18366;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;5;pass;18384;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;6;pass;18440;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;7;pass;18366;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;8;pass;18378;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;9;pass;18484;9;0
it.feio.android.omninotes.alpha;TestUndoOrder;testOrderByCreationDate;10;pass;18356;9;0
it.feio.android.omninotes.alpha;TestSettings;testSettings1;1;pass;15792;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;2;pass;15400;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;3;pass;15387;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;4;pass;15333;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;5;pass;15332;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;6;pass;15313;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;7;pass;15400;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;8;pass;15313;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;9;pass;15422;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings1;10;pass;15357;6;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;1;pass;13125;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;2;pass;13073;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;3;pass;13127;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;4;pass;13103;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;5;pass;13146;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;6;pass;13240;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;7;pass;13192;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;8;pass;13038;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;9;pass;13194;5;1
it.feio.android.omninotes.alpha;TestSettings;testSettings2;10;pass;13182;5;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;1;pass;8627;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;2;pass;7094;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;3;pass;7070;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;4;pass;7106;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;5;pass;7086;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;6;pass;7101;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;7;pass;7111;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;8;pass;7098;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;9;pass;7061;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckServerIsRight;10;pass;7180;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;1;pass;18243;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;2;pass;17217;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;3;pass;17224;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;4;pass;17171;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;5;pass;17152;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;6;pass;17168;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;7;pass;17239;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;8;pass;17211;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;9;pass;17461;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu1;10;pass;17250;10;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;1;pass;13327;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;2;pass;13221;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;3;pass;13353;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;4;pass;13305;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;5;pass;13346;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;6;pass;13577;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;7;pass;13323;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;8;pass;13414;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;9;pass;13322;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSettingsMenu2;10;pass;13444;5;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;1;pass;21116;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;2;pass;21092;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;3;pass;21029;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;4;pass;20854;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;5;pass;21156;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;6;pass;21371;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;7;pass;21366;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;8;pass;21227;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;9;pass;21142;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testDownloadMenu;10;pass;21132;10;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;1;pass;29110;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;2;pass;27896;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;3;pass;31693;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;4;pass;29244;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;5;pass;31397;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;6;pass;28241;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;7;pass;30569;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;8;pass;28403;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;9;pass;28434;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testSearchUnsearchUpdates;10;pass;28818;15;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;1;pass;26901;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;2;pass;25359;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;3;pass;25424;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;4;fail;15192;2;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;5;pass;24957;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;6;pass;25480;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;7;pass;24914;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;8;pass;27043;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;9;pass;26004;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testAddManga;10;pass;26207;12;0
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;1;pass;28367;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;2;pass;29117;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;3;pass;27733;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;4;pass;27620;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;5;pass;27371;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;6;pass;27263;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;7;pass;27165;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;8;pass;27441;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;9;pass;27185;11;1
ar.rulosoft.mimanganu;TestInterfaceBasic;testCheckMangaChapters;10;pass;27137;11;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;1;pass;31749;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;2;pass;31448;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;3;pass;31315;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;4;pass;31520;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;5;pass;31068;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;6;pass;31380;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;7;pass;31517;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;8;pass;31530;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;9;pass;31372;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReader;10;pass;31369;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;1;pass;30343;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;2;pass;30250;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;3;pass;30619;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;4;pass;30749;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;5;pass;30231;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;6;pass;30273;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;7;pass;30046;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;8;pass;30142;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;9;pass;30272;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsDirection;10;pass;30832;16;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;1;pass;38125;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;2;pass;38152;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;3;pass;38104;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;4;pass;38186;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;5;pass;38210;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;6;pass;38206;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;7;pass;37449;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;8;pass;37639;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;9;pass;37449;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsFit;10;pass;38488;22;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;1;pass;33249;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;2;pass;34932;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;3;pass;32161;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;4;pass;31757;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;5;pass;32136;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;6;pass;32443;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;7;pass;32874;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;8;pass;32217;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;9;pass;32786;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsReaderFit;10;pass;32197;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;1;pass;33700;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;2;pass;33513;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;3;pass;34285;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;4;pass;34179;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;5;pass;34203;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;6;pass;33451;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;7;pass;34547;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;8;pass;34021;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;9;pass;34529;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsAwake;10;pass;34043;18;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;1;pass;35018;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;2;pass;35246;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;3;pass;35743;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;4;pass;35756;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;5;pass;35121;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;6;pass;35715;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;7;pass;35766;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;8;pass;35852;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;9;pass;35015;19;1
ar.rulosoft.mimanganu;TestMangaVisualizationOptions;testOptionsScreen;10;pass;34986;19;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;1;pass;34493;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;2;pass;34881;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;3;pass;35096;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;4;pass;35566;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;5;pass;34709;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;6;pass;35043;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;7;pass;34564;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;8;pass;34658;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;9;pass;34609;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testSelectDeselectAll;10;pass;34614;17;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;1;fail;27677;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;2;fail;28123;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;3;fail;28998;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;4;fail;28394;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;5;fail;27970;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;6;fail;28219;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;7;fail;28288;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;8;fail;27957;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;9;fail;28171;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testMarkAllAsReadUnread;10;fail;28829;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;1;fail;28174;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;2;fail;28223;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;3;fail;28814;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;4;fail;28956;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;5;fail;28246;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;6;fail;28309;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;7;fail;28043;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;8;fail;27856;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;9;fail;28338;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyRead;10;fail;28556;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;1;fail;28940;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;2;fail;28474;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;3;fail;29185;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;4;fail;29888;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;5;fail;30014;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;6;fail;29047;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;7;fail;28889;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;8;fail;29631;9;1
ar.rulosoft.mimanganu;TestReadUnreadChapterEnhanced;testHideAlreadyReadInside;9;fail;28210;9;1
